0.0,"<LineString><coordinates>8.330291566,13.11783198 8.327368769,13.12133299</coordinates></LineString>",NOT FOUND in master list
2.0,"<LineString><coordinates>8.309272266,13.06457256 8.307674129,13.05947224</coordinates></LineString>",NOT FOUND in master list
3.0,"<LineString><coordinates>7.381410766,12.65597823 7.381473491,12.66190272</coordinates></LineString>",NOT FOUND in master list
4.0,"<LineString><coordinates>8.383122071,13.07974097 8.386153631,13.08524933</coordinates></LineString>",NOT FOUND in master list
5.0,"<LineString><coordinates>8.291327969,13.11214148 8.297624786,13.11621192</coordinates></LineString>",NOT FOUND in master list
6.0,"<LineString><coordinates>8.105827595,13.21544845 8.099920005,13.22038695</coordinates></LineString>",NOT FOUND in master list
9.0,"<LineString><coordinates>8.227992796,13.17763087 8.22631097,13.18573942</coordinates></LineString>",NOT FOUND in master list
10.0,"<LineString><coordinates>8.232453715,13.17942411 8.243199248,13.19468942</coordinates></LineString>",NOT FOUND in master list
12.0,"<LineString><coordinates>7.485509505,12.67157843 7.479830658,12.668907</coordinates></LineString>",NOT FOUND in master list
14.0,"<LineString><coordinates>7.043329496,12.97936605 7.067590202,12.94901448</coordinates></LineString>",NOT FOUND in master list
27.0,"<LineString><coordinates>7.723715631,11.85671958 7.69196732,11.85548547</coordinates></LineString>",NOT FOUND in master list
28.0,"<LineString><coordinates>7.723715631,11.85671958 7.742396987,11.88426541</coordinates></LineString>",NOT FOUND in master list
93.0,"<LineString><coordinates>8.676028645,12.72043171 8.679960147,12.70600596</coordinates></LineString>",NOT FOUND in master list
207.0,"<LineString><coordinates>7.258109068,11.63867219 7.281034615,11.62016381</coordinates></LineString>",NOT FOUND in master list
209.0,"<LineString><coordinates>7.842393431,11.88477222 7.84386606,11.89822998</coordinates></LineString>",NOT FOUND in master list
210.0,"<LineString><coordinates>7.827470684,11.90915277 7.810758088,11.89931932</coordinates></LineString>",NOT FOUND in master list
211.0,"<LineString><coordinates>7.827470684,11.90915277 7.84386606,11.89822998</coordinates></LineString>",NOT FOUND in master list
212.0,"<LineString><coordinates>7.792295031,11.91242028 7.810758088,11.89931932</coordinates></LineString>",NOT FOUND in master list
214.0,"<LineString><coordinates>7.824597664,11.93138234 7.827470684,11.90915277</coordinates></LineString>",NOT FOUND in master list
238.0,"<LineString><coordinates>7.748311101,11.75237816 7.750599491,11.77307298</coordinates></LineString>",NOT FOUND in master list
239.0,"<LineString><coordinates>7.748311101,11.75237816 7.744994664,11.73029259</coordinates></LineString>",NOT FOUND in master list
245.0,"<LineString><coordinates>7.6830931,11.75618541 7.674767463,11.7633769</coordinates></LineString>",NOT FOUND in master list
262.0,"<LineString><coordinates>7.870208766,11.74067046 7.877847978,11.75762858</coordinates></LineString>",NOT FOUND in master list
263.0,"<LineString><coordinates>7.877847978,11.75762858 7.864118964,11.77134164</coordinates></LineString>",NOT FOUND in master list
282.0,"<LineString><coordinates>7.55780756,12.81732117 7.555113399,12.79709051</coordinates></LineString>",NOT FOUND in master list
283.0,"<LineString><coordinates>7.461088705,12.37289408 7.444670884,12.39382701</coordinates></LineString>",NOT FOUND in master list
348.0,"<LineString><coordinates>7.245708476,12.33080062 7.252035576,12.31517126</coordinates></LineString>",NOT FOUND in master list
349.0,"<LineString><coordinates>7.256757021,12.34374807 7.245708476,12.33080062</coordinates></LineString>",NOT FOUND in master list
371.0,"<LineString><coordinates>7.198237612,12.32486985 7.212895313,12.3334635</coordinates></LineString>",NOT FOUND in master list
377.0,"<LineString><coordinates>7.198237612,12.32486985 7.20639874,12.30860522</coordinates></LineString>",NOT FOUND in master list
380.0,"<LineString><coordinates>7.357537868,12.47264994 7.381655003,12.47243371</coordinates></LineString>",NOT FOUND in master list
381.0,"<LineString><coordinates>7.405257147,12.47744604 7.381655003,12.47243371</coordinates></LineString>",NOT FOUND in master list
382.0,"<LineString><coordinates>7.381707448,12.49708192 7.381655003,12.47243371</coordinates></LineString>",NOT FOUND in master list
385.0,"<LineString><coordinates>7.424947396,12.41308775 7.444670884,12.39382701</coordinates></LineString>",NOT FOUND in master list
390.0,"<LineString><coordinates>7.270618735,12.39705766 7.295709436,12.3866528</coordinates></LineString>",NOT FOUND in master list
394.0,"<LineString><coordinates>7.30701315,12.35889731 7.295709436,12.3866528</coordinates></LineString>",NOT FOUND in master list
400.0,"<LineString><coordinates>7.643779433,12.27126123 7.628577358,12.25634298</coordinates></LineString>",NOT FOUND in master list
408.0,"<LineString><coordinates>8.172244728,12.4829037 8.161718357,12.49966624</coordinates></LineString>",NOT FOUND in master list
409.0,"<LineString><coordinates>8.167239074,12.52156063 8.161718357,12.49966624</coordinates></LineString>",NOT FOUND in master list
410.0,"<LineString><coordinates>8.161718357,12.49966624 8.1378907,12.48763264</coordinates></LineString>",NOT FOUND in master list
412.0,"<LineString><coordinates>8.155211267,12.45959744 8.154035979,12.44555672</coordinates></LineString>",NOT FOUND in master list
413.0,"<LineString><coordinates>8.172244728,12.4829037 8.155211267,12.45959744</coordinates></LineString>",NOT FOUND in master list
418.0,"<LineString><coordinates>7.446171427,12.56979342 7.433506655,12.57609768</coordinates></LineString>",NOT FOUND in master list
429.0,"<LineString><coordinates>7.873053219,13.19146884 7.87297369,13.17651255</coordinates></LineString>",NOT FOUND in master list
430.0,"<LineString><coordinates>7.888333901,13.18702853 7.873053219,13.19146884</coordinates></LineString>",NOT FOUND in master list
449.0,"<LineString><coordinates>7.295728867,13.08168581 7.284415806,13.08525944</coordinates></LineString>",NOT FOUND in master list
450.0,"<LineString><coordinates>7.296489188,13.06803937 7.27820487,13.0653189</coordinates></LineString>",NOT FOUND in master list
549.0,"<LineString><coordinates>7.285589416,12.70344408 7.267093632,12.69986344</coordinates></LineString>",NOT FOUND in master list
550.0,"<LineString><coordinates>7.270561453,12.71942431 7.267093632,12.69986344</coordinates></LineString>",NOT FOUND in master list
582.0,"<LineString><coordinates>7.243485811,12.89222402 7.23523738,12.90687417</coordinates></LineString>",NOT FOUND in master list
583.0,"<LineString><coordinates>7.23523738,12.90687417 7.217236276,12.89795077</coordinates></LineString>",NOT FOUND in master list
624.0,"<LineString><coordinates>7.342270035,12.99220673 7.320779223,12.99600897</coordinates></LineString>",NOT FOUND in master list
626.0,"<LineString><coordinates>7.342270035,12.99220673 7.358564166,13.00908143</coordinates></LineString>",NOT FOUND in master list
643.0,"<LineString><coordinates>7.38441345,12.9892501 7.379395647,12.9965762</coordinates></LineString>",NOT FOUND in master list
644.0,"<LineString><coordinates>7.379395647,12.9965762 7.374307289,12.98835404</coordinates></LineString>",NOT FOUND in master list
647.0,"<LineString><coordinates>7.379395647,12.9965762 7.358564166,13.00908143</coordinates></LineString>",NOT FOUND in master list
649.0,"<LineString><coordinates>7.23523738,12.90687417 7.257857408,12.91737273</coordinates></LineString>",NOT FOUND in master list
659.0,"<LineString><coordinates>7.283601226,13.03965341 7.27820487,13.0653189</coordinates></LineString>",NOT FOUND in master list
661.0,"<LineString><coordinates>7.320152975,12.90551275 7.342048225,12.922167</coordinates></LineString>",NOT FOUND in master list
696.0,"<LineString><coordinates>7.542084367,12.45914818 7.527065901,12.45375332</coordinates></LineString>",NOT FOUND in master list
697.0,"<LineString><coordinates>7.524427674,12.47271993 7.511096873,12.47542666</coordinates></LineString>",NOT FOUND in master list
705.0,"<LineString><coordinates>7.490717915,12.47787319 7.488101438,12.46434897</coordinates></LineString>",NOT FOUND in master list
706.0,"<LineString><coordinates>7.489267649,12.43842693 7.493467236,12.42259021</coordinates></LineString>",NOT FOUND in master list
707.0,"<LineString><coordinates>7.504680997,12.45811105 7.511096873,12.47542666</coordinates></LineString>",NOT FOUND in master list
709.0,"<LineString><coordinates>7.525888552,12.42976715 7.518575639,12.421732</coordinates></LineString>",NOT FOUND in master list
710.0,"<LineString><coordinates>7.525888552,12.42976715 7.535071229,12.43632897</coordinates></LineString>",NOT FOUND in master list
712.0,"<LineString><coordinates>7.518575639,12.421732 7.524946047,12.41109314</coordinates></LineString>",NOT FOUND in master list
714.0,"<LineString><coordinates>7.525888552,12.42976715 7.512051771,12.43467435</coordinates></LineString>",NOT FOUND in master list
719.0,"<LineString><coordinates>7.535071229,12.43632897 7.552017075,12.43273058</coordinates></LineString>",NOT FOUND in master list
722.0,"<LineString><coordinates>7.495794669,12.44438458 7.512051771,12.43467435</coordinates></LineString>",NOT FOUND in master list
726.0,"<LineString><coordinates>7.535071229,12.43632897 7.527065901,12.45375332</coordinates></LineString>",NOT FOUND in master list
771.0,"<LineString><coordinates>7.520132145,12.49734573 7.511096873,12.47542666</coordinates></LineString>",NOT FOUND in master list
807.0,"<LineString><coordinates>7.584325292,12.5974007 7.599625477,12.5782096</coordinates></LineString>",NOT FOUND in master list
964.0,"<LineString><coordinates>8.171740506,13.08135116 8.177623473,13.06558048</coordinates></LineString>",NOT FOUND in master list
1073.0,"<LineString><coordinates>8.071211256,12.78638166 8.091602874,12.7880603</coordinates></LineString>",NOT FOUND in master list
1095.0,"<LineString><coordinates>8.223545616,13.05229433 8.221484234,13.06227794</coordinates></LineString>",NOT FOUND in master list
1098.0,"<LineString><coordinates>8.214443565,13.07709368 8.20041584,13.08571605</coordinates></LineString>",NOT FOUND in master list
1099.0,"<LineString><coordinates>8.212572163,13.03985042 8.223545616,13.05229433</coordinates></LineString>",NOT FOUND in master list
1223.0,"<LineString><coordinates>7.715141324,12.65090327 7.707164889,12.66563289</coordinates></LineString>",NOT FOUND in master list
1224.0,"<LineString><coordinates>7.707164889,12.66563289 7.700144704,12.68158573</coordinates></LineString>",NOT FOUND in master list
1350.0,"<LineString><coordinates>7.726237049,12.67242988 7.707164889,12.66563289</coordinates></LineString>",NOT FOUND in master list
1439.0,"<LineString><coordinates>7.725476947,12.84167782 7.710253841,12.84925835</coordinates></LineString>",NOT FOUND in master list
1440.0,"<LineString><coordinates>7.743665088,12.84251559 7.725476947,12.84167782</coordinates></LineString>",NOT FOUND in master list
1441.0,"<LineString><coordinates>7.712369068,12.87686258 7.72307532,12.88362315</coordinates></LineString>",NOT FOUND in master list
1442.0,"<LineString><coordinates>7.712369068,12.87686258 7.706377554,12.88818252</coordinates></LineString>",NOT FOUND in master list
1452.0,"<LineString><coordinates>7.687451782,12.90469494 7.672230236,12.89986309</coordinates></LineString>",NOT FOUND in master list
1487.0,"<LineString><coordinates>7.626803817,12.97414803 7.624595538,12.98107562</coordinates></LineString>",NOT FOUND in master list
1490.0,"<LineString><coordinates>7.575159373,13.00722339 7.583492277,13.01343639</coordinates></LineString>",NOT FOUND in master list
1493.0,"<LineString><coordinates>7.626803817,12.97414803 7.635135928,12.96654935</coordinates></LineString>",NOT FOUND in master list
1497.0,"<LineString><coordinates>7.597042708,12.96413283 7.59219001,12.97632529</coordinates></LineString>",NOT FOUND in master list
1498.0,"<LineString><coordinates>7.60452948,13.00583822 7.602994888,13.02124048</coordinates></LineString>",NOT FOUND in master list
1508.0,"<LineString><coordinates>7.679579398,13.00740541 7.689540661,13.00663867</coordinates></LineString>",NOT FOUND in master list
1509.0,"<LineString><coordinates>7.66872868,13.0079827 7.679579398,13.00740541</coordinates></LineString>",NOT FOUND in master list
1515.0,"<LineString><coordinates>7.66872868,13.0079827 7.670020738,13.02174488</coordinates></LineString>",NOT FOUND in master list
1516.0,"<LineString><coordinates>7.689540661,13.00663867 7.690018165,13.02149685</coordinates></LineString>",NOT FOUND in master list
1518.0,"<LineString><coordinates>7.689540661,13.00663867 7.702725573,12.99732858</coordinates></LineString>",NOT FOUND in master list
1562.0,"<LineString><coordinates>7.82586777,12.97338449 7.832822243,12.9660977</coordinates></LineString>",NOT FOUND in master list
1563.0,"<LineString><coordinates>7.840885079,12.95921036 7.832822243,12.9660977</coordinates></LineString>",NOT FOUND in master list
1567.0,"<LineString><coordinates>7.825448323,12.95311397 7.832822243,12.9660977</coordinates></LineString>",NOT FOUND in master list
1588.0,"<LineString><coordinates>7.597042708,12.96413283 7.587242402,12.94684675</coordinates></LineString>",NOT FOUND in master list
1699.0,"<LineString><coordinates>7.684671786,12.65757103 7.707164889,12.66563289</coordinates></LineString>",NOT FOUND in master list
1731.0,"<LineString><coordinates>7.824253801,12.54772304 7.809860962,12.5537237</coordinates></LineString>",NOT FOUND in master list
1737.0,"<LineString><coordinates>7.809860962,12.5537237 7.790932616,12.54207832</coordinates></LineString>",NOT FOUND in master list
1761.0,"<LineString><coordinates>8.02843464,12.81072399 8.017990645,12.78906087</coordinates></LineString>",NOT FOUND in master list
1996.0,"<LineString><coordinates>7.264286222,13.10487726 7.284415806,13.08525944</coordinates></LineString>",NOT FOUND in master list
2036.0,"<LineString><coordinates>7.564704604,12.24405403 7.582000376,12.23488644</coordinates></LineString>",NOT FOUND in master list
2047.0,"<LineString><coordinates>7.873053219,13.19146884 7.877215653,13.21903902</coordinates></LineString>",NOT FOUND in master list
2061.0,"<LineString><coordinates>7.192807358,12.88303076 7.217236276,12.89795077</coordinates></LineString>",NOT FOUND in master list
2070.0,"<LineString><coordinates>7.746412751,12.40190745 7.724380164,12.40795879</coordinates></LineString>",NOT FOUND in master list
2080.0,"<LineString><coordinates>7.838840709,12.45025917 7.821900135,12.43767599</coordinates></LineString>",NOT FOUND in master list
2083.0,"<LineString><coordinates>7.821900135,12.43767599 7.804319854,12.45889978</coordinates></LineString>",NOT FOUND in master list
2084.0,"<LineString><coordinates>7.794105495,12.48595413 7.804319854,12.45889978</coordinates></LineString>",NOT FOUND in master list
2107.0,"<LineString><coordinates>8.175759825,12.56867596 8.187530112,12.58592018</coordinates></LineString>",NOT FOUND in master list
2136.0,"<LineString><coordinates>7.575159373,13.00722339 7.559333027,13.03250781</coordinates></LineString>",NOT FOUND in master list
2141.0,"<LineString><coordinates>7.785805092,13.02384309 7.800279516,13.05035664</coordinates></LineString>",NOT FOUND in master list
2142.0,"<LineString><coordinates>7.192807358,12.88303076 7.168638766,12.90173439</coordinates></LineString>",NOT FOUND in master list
2202.0,"<LineString><coordinates>7.514521111,11.81337881 7.52609116,11.80119789</coordinates></LineString>",NOT FOUND in master list
2204.0,"<LineString><coordinates>7.546156354,11.8051906 7.52609116,11.80119789</coordinates></LineString>",NOT FOUND in master list
2221.0,"<LineString><coordinates>7.598813782,11.79257862 7.592799381,11.79255324</coordinates></LineString>",NOT FOUND in master list
2232.0,"<LineString><coordinates>7.614728026,11.77587993 7.619601399,11.76811504</coordinates></LineString>",NOT FOUND in master list
2235.0,"<LineString><coordinates>7.613726259,11.79432514 7.598813782,11.79257862</coordinates></LineString>",NOT FOUND in master list
2304.0,"<LineString><coordinates>7.606833531,11.99897105 7.604568682,11.98343362</coordinates></LineString>",NOT FOUND in master list
2308.0,"<LineString><coordinates>7.606833531,11.99897105 7.584365164,12.0029114</coordinates></LineString>",NOT FOUND in master list
2350.0,"<LineString><coordinates>7.339186322,11.30084357 7.328336762,11.29200614</coordinates></LineString>",NOT FOUND in master list
2351.0,"<LineString><coordinates>7.339186322,11.30084357 7.351786651,11.28990162</coordinates></LineString>",NOT FOUND in master list
2352.0,"<LineString><coordinates>7.328336762,11.29200614 7.308535397,11.29878309</coordinates></LineString>",NOT FOUND in master list
2367.0,"<LineString><coordinates>7.335057433,11.57756269 7.334158019,11.59021582</coordinates></LineString>",NOT FOUND in master list
2372.0,"<LineString><coordinates>7.43756538,11.45139664 7.453132116,11.46015805</coordinates></LineString>",NOT FOUND in master list
2374.0,"<LineString><coordinates>7.445283598,11.47684995 7.453132116,11.46015805</coordinates></LineString>",NOT FOUND in master list
2383.0,"<LineString><coordinates>7.423202727,11.41098244 7.417856685,11.43009025</coordinates></LineString>",NOT FOUND in master list
2384.0,"<LineString><coordinates>7.417856685,11.43009025 7.430627692,11.44861407</coordinates></LineString>",NOT FOUND in master list
2425.0,"<LineString><coordinates>7.276048775,11.46796018 7.29529564,11.47395696</coordinates></LineString>",NOT FOUND in master list
2426.0,"<LineString><coordinates>7.276048775,11.46796018 7.277402692,11.44763077</coordinates></LineString>",NOT FOUND in master list
2431.0,"<LineString><coordinates>7.314648257,11.34305819 7.306663437,11.35766268</coordinates></LineString>",NOT FOUND in master list
2432.0,"<LineString><coordinates>7.344162135,11.33135652 7.326792017,11.32545203</coordinates></LineString>",NOT FOUND in master list
2433.0,"<LineString><coordinates>7.314648257,11.34305819 7.326792017,11.32545203</coordinates></LineString>",NOT FOUND in master list
2434.0,"<LineString><coordinates>7.295068634,11.37605634 7.306663437,11.35766268</coordinates></LineString>",NOT FOUND in master list
2436.0,"<LineString><coordinates>7.314648257,11.34305819 7.293869128,11.33378758</coordinates></LineString>",NOT FOUND in master list
2485.0,"<LineString><coordinates>7.359007527,11.55346411 7.352458744,11.55784518</coordinates></LineString>",NOT FOUND in master list
2486.0,"<LineString><coordinates>7.362232699,11.53750114 7.37354407,11.53943621</coordinates></LineString>",NOT FOUND in master list
2489.0,"<LineString><coordinates>7.386722257,11.53772741 7.37354407,11.53943621</coordinates></LineString>",NOT FOUND in master list
2490.0,"<LineString><coordinates>7.371785346,11.49844247 7.374023835,11.50874597</coordinates></LineString>",NOT FOUND in master list
2492.0,"<LineString><coordinates>7.379995386,11.51753993 7.374023835,11.50874597</coordinates></LineString>",NOT FOUND in master list
2496.0,"<LineString><coordinates>7.359007527,11.55346411 7.362232699,11.53750114</coordinates></LineString>",NOT FOUND in master list
2505.0,"<LineString><coordinates>7.324101265,11.50427573 7.323590142,11.51273275</coordinates></LineString>",NOT FOUND in master list
2518.0,"<LineString><coordinates>7.332452044,11.51743273 7.323590142,11.51273275</coordinates></LineString>",NOT FOUND in master list
2523.0,"<LineString><coordinates>7.336151426,11.54569998 7.336990477,11.52894449</coordinates></LineString>",NOT FOUND in master list
2524.0,"<LineString><coordinates>7.336151426,11.54569998 7.352458744,11.55784518</coordinates></LineString>",NOT FOUND in master list
2529.0,"<LineString><coordinates>7.325192024,11.38182797 7.332659428,11.39916657</coordinates></LineString>",NOT FOUND in master list
2530.0,"<LineString><coordinates>7.325192024,11.38182797 7.33945014,11.36570961</coordinates></LineString>",NOT FOUND in master list
2531.0,"<LineString><coordinates>7.353659035,11.42502263 7.347325617,11.40433265</coordinates></LineString>",NOT FOUND in master list
2532.0,"<LineString><coordinates>7.353659035,11.42502263 7.375206312,11.42986461</coordinates></LineString>",NOT FOUND in master list
2554.0,"<LineString><coordinates>7.325192024,11.38182797 7.30280824,11.38698067</coordinates></LineString>",NOT FOUND in master list
2564.0,"<LineString><coordinates>7.272782855,11.51966565 7.262931172,11.5092094</coordinates></LineString>",NOT FOUND in master list
2575.0,"<LineString><coordinates>7.1965887,11.50226038 7.17757356,11.51052154</coordinates></LineString>",NOT FOUND in master list
2577.0,"<LineString><coordinates>7.17421107,11.52322676 7.189744962,11.53729673</coordinates></LineString>",NOT FOUND in master list
2586.0,"<LineString><coordinates>7.396953335,11.4186715 7.417856685,11.43009025</coordinates></LineString>",NOT FOUND in master list
2589.0,"<LineString><coordinates>7.344162135,11.33135652 7.363767724,11.34668687</coordinates></LineString>",NOT FOUND in master list
2614.0,"<LineString><coordinates>7.339186322,11.30084357 7.326792017,11.32545203</coordinates></LineString>",NOT FOUND in master list
2628.0,"<LineString><coordinates>7.108189095,11.76077202 7.122819928,11.74245348</coordinates></LineString>",NOT FOUND in master list
2664.0,"<LineString><coordinates>6.995146363,11.5718283 6.974617998,11.58100278</coordinates></LineString>",NOT FOUND in master list
2668.0,"<LineString><coordinates>7.047469314,11.51346154 7.051345311,11.52046963</coordinates></LineString>",NOT FOUND in master list
2669.0,"<LineString><coordinates>7.035717359,11.53401654 7.051345311,11.52046963</coordinates></LineString>",NOT FOUND in master list
2670.0,"<LineString><coordinates>7.022408936,11.55550989 7.035717359,11.53401654</coordinates></LineString>",NOT FOUND in master list
2671.0,"<LineString><coordinates>7.021044614,11.57342217 6.995146363,11.5718283</coordinates></LineString>",NOT FOUND in master list
2673.0,"<LineString><coordinates>7.051508658,11.55706763 7.035717359,11.53401654</coordinates></LineString>",NOT FOUND in master list
2684.0,"<LineString><coordinates>7.272332146,12.12391171 7.249749356,12.13083942</coordinates></LineString>",NOT FOUND in master list
2690.0,"<LineString><coordinates>7.787920998,12.35014907 7.78802023,12.37044758</coordinates></LineString>",NOT FOUND in master list
2711.0,"<LineString><coordinates>7.851323297,13.09301993 7.823243045,13.07761482</coordinates></LineString>",NOT FOUND in master list
2739.0,"<LineString><coordinates>7.345944875,11.68847235 7.353687407,11.66532334</coordinates></LineString>",NOT FOUND in master list
2741.0,"<LineString><coordinates>7.416359247,11.71642194 7.391366557,11.71564342</coordinates></LineString>",NOT FOUND in master list
2756.0,"<LineString><coordinates>7.370447546,11.75504958 7.393886446,11.77205025</coordinates></LineString>",NOT FOUND in master list
2762.0,"<LineString><coordinates>7.249749356,12.13083942 7.226196438,12.15289816</coordinates></LineString>",NOT FOUND in master list
2764.0,"<LineString><coordinates>8.138586182,12.56276675 8.112549399,12.58214062</coordinates></LineString>",NOT FOUND in master list
2796.0,"<LineString><coordinates>7.381707448,12.49708192 7.383107972,12.53017528</coordinates></LineString>",NOT FOUND in master list
2799.0,"<LineString><coordinates>7.383986454,13.06110096 7.392456508,13.05185367</coordinates></LineString>",NOT FOUND in master list
2803.0,"<LineString><coordinates>7.266365575,11.87983158 7.282415335,11.86371736</coordinates></LineString>",NOT FOUND in master list
2805.0,"<LineString><coordinates>7.283457577,11.90785446 7.266365575,11.87983158</coordinates></LineString>",NOT FOUND in master list
2807.0,"<LineString><coordinates>7.190818404,12.98131262 7.18491332,12.94744435</coordinates></LineString>",NOT FOUND in master list
2810.0,"<LineString><coordinates>7.122819928,11.74245348 7.151117086,11.76356906</coordinates></LineString>",NOT FOUND in master list
2814.0,"<LineString><coordinates>7.243273358,11.77415211 7.278774574,11.7677002</coordinates></LineString>",NOT FOUND in master list
2815.0,"<LineString><coordinates>7.468691377,12.24187743 7.465033974,12.2661771</coordinates></LineString>",NOT FOUND in master list
2821.0,"<LineString><coordinates>7.130956311,12.65461392 7.143436395,12.63776996</coordinates></LineString>",NOT FOUND in master list
2838.0,"<LineString><coordinates>7.431472444,13.07600569 7.464742255,13.06453722</coordinates></LineString>",NOT FOUND in master list
2846.0,"<LineString><coordinates>7.215480199,11.74700872 7.202308587,11.77249195</coordinates></LineString>",NOT FOUND in master list
2847.0,"<LineString><coordinates>7.215480199,11.74700872 7.243285158,11.72396175</coordinates></LineString>",NOT FOUND in master list
2848.0,"<LineString><coordinates>7.243273358,11.77415211 7.215480199,11.74700872</coordinates></LineString>",NOT FOUND in master list
2852.0,"<LineString><coordinates>7.178825881,11.88197795 7.195179826,11.88388024</coordinates></LineString>",NOT FOUND in master list
2853.0,"<LineString><coordinates>7.151806159,11.88634575 7.178825881,11.88197795</coordinates></LineString>",NOT FOUND in master list
2855.0,"<LineString><coordinates>7.20859292,11.88982911 7.226749384,11.91820222</coordinates></LineString>",NOT FOUND in master list
2899.0,"<LineString><coordinates>7.528964995,11.41519742 7.525138269,11.39709601</coordinates></LineString>",NOT FOUND in master list
2901.0,"<LineString><coordinates>7.543629183,11.3907192 7.525138269,11.39709601</coordinates></LineString>",NOT FOUND in master list
2959.0,"<LineString><coordinates>7.713408274,11.33944222 7.689162537,11.34320448</coordinates></LineString>",NOT FOUND in master list
2966.0,"<LineString><coordinates>7.707425056,11.54970054 7.724679236,11.57665609</coordinates></LineString>",NOT FOUND in master list
3010.0,"<LineString><coordinates>7.068509585,12.89291385 7.067590202,12.94901448</coordinates></LineString>",NOT FOUND in master list
3012.0,"<LineString><coordinates>6.946871006,11.63197174 6.944239672,11.66942545</coordinates></LineString>",NOT FOUND in master list
3013.0,"<LineString><coordinates>6.946871006,11.63197174 6.974617998,11.58100278</coordinates></LineString>",NOT FOUND in master list
3014.0,"<LineString><coordinates>7.52967563,12.71775608 7.485509505,12.67157843</coordinates></LineString>",NOT FOUND in master list
3015.0,"<LineString><coordinates>8.227992796,13.17763087 8.20041584,13.08571605</coordinates></LineString>",NOT FOUND in master list
